,price,beds,livings,wc,area,street_width,age,ketchen,ac,furnished,district,advertiser_type,review,onMarket,IsRent
2587,45000,4,1,2,196.0,20.0,0.0,True,True,False,حي النرجس,normal_marketer,4.28,14,True
2588,37500,3,1,2,150.0,15.0,3.0,True,False,False,حي النرجس,normal_marketer,3.75,4,True
2591,46000,3,1,2,200.0,22.0,2.0,True,True,False,حي النرجس,exclusive_marketer,4.08,124,False
2596,65000,4,1,3,157.0,36.0,0.0,True,True,False,حي النرجس,agent,4.41,42,False
2598,45000,4,1,2,300.0,27.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.5,128,False
2600,23000,1,0,1,100.0,16.0,3.0,True,True,False,حي الياسمين,exclusive_marketer,4.17,155,False
2601,50000,3,1,2,125.0,37.0,0.0,False,False,False,حي النرجس,owner,5.0,61,False
2602,75000,4,1,3,250.0,25.0,0.0,True,False,False,حي النرجس,normal_marketer,4.34,106,True
2603,24000,3,1,2,140.0,20.0,7.0,True,False,False,حي اليرموك,agent,4.3,51,False
2606,55000,3,1,2,130.0,30.0,0.0,True,True,False,حي النرجس,normal_marketer,5.0,78,True
2614,45000,4,1,3,160.0,18.0,3.0,True,True,False,حي النرجس,exclusive_marketer,4.28,34,True
2615,85000,3,1,3,261.0,21.0,0.0,True,True,False,حي غرناطة,agent,4.37,13,True
2621,75000,5,3,4,200.0,30.0,0.0,True,False,False,حي قرطبة,exclusive_marketer,4.32,42,False
2623,38000,3,1,2,325.0,15.0,2.0,True,False,False,حي النرجس,agent,4.54,18,True
2628,32000,3,1,2,90.0,15.0,5.0,True,True,False,حي النرجس,owner,5.0,23,True
2629,28000,3,1,2,220.0,15.0,4.0,True,True,False,حي المونسية,exclusive_marketer,4.38,9,True
2634,24000,1,1,1,120.0,25.0,4.0,True,True,False,حي النرجس,owner,4.07,129,False
2635,37000,2,2,2,200.0,15.0,2.0,True,False,False,حي النرجس,normal_marketer,4.69,41,True
2639,28000,3,1,2,250.0,18.0,3.0,False,True,False,حي العارض,exclusive_marketer,4.58,128,False
2641,95000,4,2,4,216.0,36.0,11.0,True,True,False,حي الياسمين,owner,0.0,22,False
2645,22000,1,1,1,70.0,17.0,5.0,True,True,False,حي قرطبة,normal_marketer,4.78,11,True
2648,75000,3,1,3,166.0,35.0,0.0,True,True,False,حي النرجس,owner,4.0,30,False
2652,24000,3,1,2,120.0,30.0,9.0,True,False,False,حي المونسية,normal_marketer,4.63,20,True
2656,28000,2,1,1,100.0,21.0,4.0,True,True,False,حي غرناطة,agent,4.5,93,False
2658,30000,1,1,1,140.0,20.0,1.0,True,True,False,حي النرجس,normal_marketer,4.47,6,True
2661,78000,3,1,3,166.0,19.0,0.0,True,False,False,حي النرجس,normal_marketer,4.0,33,False
2663,24000,1,1,1,100.0,30.0,1.0,True,True,False,حي اليرموك,owner,4.15,168,True
2667,22000,1,0,1,70.0,25.0,10.0,False,True,False,حي غرناطة,exclusive_marketer,4.72,58,False
2669,45000,3,1,2,260.0,18.0,0.0,True,True,False,حي العارض,normal_marketer,4.5,100,False
2677,35000,3,1,2,135.0,20.0,0.0,True,True,False,حي قرطبة,normal_marketer,3.74,5,True
2678,40000,3,1,2,150.0,36.0,3.0,True,True,False,حي الياسمين,agent,3.94,28,True
2680,75000,4,1,3,180.0,14.0,0.0,False,False,False,حي النرجس,normal_marketer,4.67,23,False
2682,40000,2,1,2,100.0,31.0,4.0,True,True,False,حي الياسمين,exclusive_marketer,4.48,33,False
2683,46000,2,1,3,200.0,36.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.19,2,True
2686,55000,3,1,2,175.0,18.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.26,33,False
2699,18000,1,1,1,80.0,30.0,5.0,True,True,False,حي اليرموك,normal_marketer,3.84,28,False
2707,40000,2,1,2,140.0,20.0,0.0,True,False,False,حي النرجس,normal_marketer,3.43,15,True
2710,35000,2,1,2,110.0,20.0,0.0,True,False,False,حي العارض,normal_marketer,3.92,32,True
2716,42000,2,1,2,160.0,36.0,0.0,True,True,False,حي غرناطة,undefined,3.98,96,True
2722,40000,3,1,2,140.0,21.0,0.0,True,True,False,حي قرطبة,owner,4.29,2,True
2725,35000,3,1,2,180.0,15.0,2.0,False,False,False,حي العارض,owner,5.0,17,True
2727,70000,4,1,3,145.0,36.0,2.0,True,True,True,حي الياسمين,exclusive_marketer,5.0,22,False
2728,95000,3,1,2,240.0,37.0,0.0,True,True,True,حي النرجس,normal_marketer,4.29,25,False
2736,45000,3,1,3,160.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,4.44,12,True
2740,17000,1,0,1,100.0,15.0,0.0,True,True,False,حي النرجس,owner,4.49,38,True
2741,80000,3,0,3,200.0,20.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.22,59,False
2745,90000,3,1,3,200.0,20.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.22,10,True
2749,37500,3,1,2,160.0,15.0,3.0,True,False,False,حي النرجس,owner,4.0,32,False
2754,38000,3,1,2,150.0,21.0,0.0,True,False,False,حي النرجس,normal_marketer,4.44,21,True
2762,18000,1,1,1,40.0,30.0,9.0,False,False,False,حي اليرموك,exclusive_marketer,4.43,38,False
2782,20000,3,1,1,154.0,19.0,0.0,True,True,False,حي العارض,normal_marketer,4.06,6,True
2787,60000,3,1,4,150.0,20.0,5.0,True,True,False,حي قرطبة,exclusive_marketer,4.56,10,True
2792,18000,1,0,1,90.0,17.0,0.0,True,True,False,حي العارض,normal_marketer,4.5,103,False
2797,65000,3,2,3,165.0,35.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.26,18,False
2798,75000,3,2,3,160.0,35.0,1.0,True,True,False,حي الياسمين,owner,4.52,46,True
2799,46000,3,1,2,150.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,4.08,32,True
2801,26000,1,1,1,100.0,30.0,2.0,True,True,False,حي المونسية,exclusive_marketer,4.43,5,True
2806,38000,3,1,2,120.0,17.0,3.0,True,True,False,حي العارض,exclusive_marketer,4.08,42,True
2807,20000,3,1,2,200.0,16.0,0.0,True,False,False,حي الرمال,exclusive_marketer,4.46,6,True
2813,25000,1,1,1,50.0,20.0,0.0,True,True,False,حي المونسية,exclusive_marketer,4.43,48,True
2816,37000,3,1,2,180.0,29.0,3.0,True,True,False,حي غرناطة,normal_marketer,4.28,21,True
2821,60000,3,2,3,300.0,16.0,0.0,True,True,False,حي النرجس,normal_marketer,4.69,20,False
2822,52000,3,1,4,143.0,36.0,7.0,True,True,False,حي قرطبة,agent,4.8,51,False
2823,90000,3,1,3,240.0,36.0,0.0,True,True,False,حي الياسمين,exclusive_marketer,4.6,75,False
2827,75000,3,1,3,170.0,29.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.07,16,True
2839,50000,3,1,3,150.0,16.0,0.0,True,True,False,حي قرطبة,normal_marketer,3.74,46,False
2843,80000,3,2,3,180.0,30.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.36,40,False
2844,34000,4,1,3,120.0,30.0,5.0,True,True,False,حي العارض,exclusive_marketer,3.75,45,False
2846,47000,3,1,2,155.0,36.0,1.0,True,False,False,حي قرطبة,normal_marketer,3.96,19,True
2849,80000,3,1,3,153.0,20.0,0.0,True,True,False,حي العارض,exclusive_marketer,4.37,17,False
2850,40000,3,1,3,160.0,15.0,8.0,True,False,False,حي الياسمين,exclusive_marketer,5.0,80,False
2851,35000,3,1,2,160.0,20.0,2.0,False,False,False,حي العارض,exclusive_marketer,3.94,10,True
2852,28000,2,1,2,120.0,29.0,7.0,True,True,False,حي قرطبة,exclusive_marketer,4.5,25,False
2855,28000,3,1,2,150.0,15.0,10.0,True,False,False,حي اليرموك,normal_marketer,3.84,34,False
2860,45000,3,1,2,185.0,16.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.74,36,False
2861,40000,3,1,2,160.0,28.0,3.0,True,True,False,حي الياسمين,normal_marketer,4.79,11,True
2862,89000,3,2,4,200.0,29.0,0.0,True,True,True,حي النرجس,exclusive_marketer,4.68,46,True
2866,46000,2,1,2,140.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,3.74,39,False
2871,50000,4,1,2,250.0,18.0,0.0,True,True,True,حي العارض,exclusive_marketer,4.58,10,True
2876,28000,2,2,2,150.0,20.0,5.0,True,False,False,حي الرمال,exclusive_marketer,4.08,27,True
2880,36000,3,1,2,250.0,22.0,0.0,True,False,False,حي العارض,owner,3.97,30,False
2881,60000,3,2,3,200.0,20.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.69,8,True
2883,36000,3,1,2,250.0,23.0,5.0,True,True,False,حي النرجس,owner,3.97,17,False
2887,32000,2,1,1,100.0,26.0,1.0,True,True,True,حي اليرموك,exclusive_marketer,4.31,143,False
2889,40000,3,1,2,180.0,25.0,5.0,False,False,False,حي قرطبة,exclusive_marketer,4.56,61,True
2891,28000,2,1,1,90.0,21.0,4.0,True,True,False,حي اليرموك,exclusive_marketer,4.31,139,False
2893,50000,3,1,2,300.0,25.0,0.0,True,True,False,حي اليرموك,exclusive_marketer,4.6,13,True
2894,22000,3,1,2,125.0,20.0,4.0,True,False,False,حي الرمال,normal_marketer,3.0,27,True
2895,80000,3,2,3,135.0,30.0,0.0,True,True,False,حي الياسمين,owner,0.0,35,True
2898,33000,2,1,2,120.0,35.0,2.0,True,False,False,حي العارض,normal_marketer,4.39,39,False
2901,32000,3,1,2,190.0,20.0,5.0,True,False,False,حي اليرموك,agent,3.0,24,True
2902,18000,1,1,1,70.0,27.0,4.0,True,True,False,حي المونسية,normal_marketer,4.34,17,True
2911,50000,3,1,3,150.0,15.0,7.0,True,True,False,حي قرطبة,exclusive_marketer,4.33,39,True
2912,22000,3,1,2,150.0,15.0,2.0,True,False,False,حي الرمال,exclusive_marketer,4.84,24,True
2915,32000,3,1,2,120.0,20.0,1.0,True,False,False,حي العارض,owner,5.0,16,False
2917,47000,2,1,2,120.0,15.0,3.0,True,True,False,حي النرجس,exclusive_marketer,4.43,100,True
2919,65000,4,1,3,180.0,35.0,3.0,True,True,False,حي الياسمين,normal_marketer,4.44,29,False
2920,25000,1,1,1,150.0,25.0,0.0,True,True,False,حي المونسية,owner,4.49,48,True
2922,85000,3,2,5,190.0,36.0,0.0,False,True,False,حي العارض,exclusive_marketer,3.88,138,False
2927,75000,2,1,3,150.0,25.0,4.0,True,True,True,حي قرطبة,normal_marketer,4.39,20,False
2928,75000,4,1,4,143.0,36.0,0.0,True,True,False,حي غرناطة,normal_marketer,4.6,58,False
2932,45000,3,1,3,160.0,20.0,0.0,True,True,False,حي قرطبة,owner,5.0,19,False
2937,30000,3,1,2,150.0,15.0,5.0,False,False,False,حي العارض,normal_marketer,3.94,7,True
2939,22000,3,1,2,150.0,20.0,0.0,False,False,False,حي الرمال,exclusive_marketer,4.19,23,False
2943,65000,4,1,3,170.0,36.0,3.0,True,True,False,حي الياسمين,normal_marketer,4.06,21,True
2944,45000,2,1,2,140.0,20.0,0.0,True,True,False,حي النرجس,owner,4.29,7,True
2951,25000,1,1,1,50.0,27.0,5.0,True,True,False,حي المونسية,owner,4.52,53,False
2954,32000,3,1,2,250.0,40.0,2.0,True,True,False,حي المونسية,normal_marketer,4.31,12,True
2957,70000,4,1,3,150.0,31.0,0.0,False,False,False,حي النرجس,agent,4.54,19,False
2958,27000,1,1,1,160.0,22.0,0.0,True,True,False,حي النرجس,owner,4.49,165,True
2961,45000,3,1,3,140.0,20.0,2.0,True,False,False,حي النرجس,exclusive_marketer,3.94,21,False
2965,28000,3,1,2,180.0,20.0,0.0,True,False,False,حي المونسية,agent,4.34,46,False
2968,70000,3,1,4,150.0,21.0,0.0,True,True,False,حي العارض,exclusive_marketer,4.37,18,False
2974,35000,3,1,3,150.0,17.0,4.0,True,True,False,حي النرجس,exclusive_marketer,4.5,22,True
2975,30000,3,1,2,140.0,20.0,0.0,False,False,False,حي المونسية,agent,4.3,69,False
2976,75000,4,1,4,155.0,30.0,0.0,True,True,False,حي النرجس,owner,3.67,110,False
2977,40000,3,1,2,160.0,15.0,2.0,False,False,False,حي العارض,normal_marketer,4.08,52,True
2980,40000,3,1,2,220.0,32.0,7.0,True,True,False,حي اليرموك,undefined,4.43,108,True
2982,26000,1,0,1,80.0,35.0,2.0,True,True,False,حي العارض,exclusive_marketer,1.0,20,False
2983,85000,3,1,3,180.0,25.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.54,60,False
2986,46000,4,1,3,150.0,31.0,4.0,True,True,False,حي غرناطة,exclusive_marketer,4.09,159,True
2993,85000,4,1,3,166.0,21.0,2.0,True,True,False,حي الياسمين,owner,4.52,63,False
2995,23000,3,1,2,140.0,17.0,6.0,True,False,False,حي اليرموك,exclusive_marketer,4.3,4,True
2997,50000,4,1,2,180.0,17.0,0.0,False,False,False,حي النرجس,normal_marketer,4.67,6,True
2999,34000,2,1,1,90.0,18.0,1.0,True,True,False,حي العارض,exclusive_marketer,4.67,117,False
3006,45000,1,0,1,90.0,34.0,0.0,False,True,False,حي قرطبة,owner,4.69,62,False
3012,40000,3,1,2,140.0,36.0,5.0,True,True,False,حي الياسمين,agent,3.94,36,True
3025,32000,4,1,2,120.0,15.0,8.0,True,False,False,حي المونسية,exclusive_marketer,4.3,35,False
3026,35000,3,1,2,90.0,15.0,3.0,True,False,False,حي النرجس,exclusive_marketer,4.5,53,True
3027,80000,3,1,3,160.0,20.0,0.0,True,True,False,حي العارض,normal_marketer,4.0,38,False
3029,80000,4,1,3,160.0,36.0,0.0,False,True,False,حي النرجس,normal_marketer,3.97,59,True
3031,88000,3,3,4,226.0,36.0,0.0,False,False,False,حي قرطبة,agent,4.4,174,False
3037,40000,3,1,2,150.0,15.0,3.0,True,True,False,حي قرطبة,normal_marketer,3.74,1,True
3038,42000,4,1,2,160.0,30.0,2.0,True,False,False,حي قرطبة,exclusive_marketer,4.31,7,True
3042,45000,3,1,2,120.0,35.0,4.0,True,True,False,حي الياسمين,exclusive_marketer,4.48,56,False
3046,50000,3,1,2,180.0,15.0,1.0,True,True,False,حي النرجس,normal_marketer,4.67,18,False
3048,30000,3,1,2,130.0,15.0,2.0,False,False,False,حي اليرموك,exclusive_marketer,4.09,46,False
3052,30000,1,1,1,60.0,20.0,0.0,True,True,False,حي اليرموك,exclusive_marketer,4.43,77,True
3055,21000,1,1,1,50.0,27.0,0.0,True,True,False,حي اليرموك,exclusive_marketer,4.43,28,True
3065,30000,2,1,2,200.0,40.0,2.0,True,True,False,حي المونسية,normal_marketer,4.31,12,True
3071,30000,3,1,2,250.0,20.0,0.0,True,False,False,حي النرجس,owner,3.97,31,True
3073,34000,3,1,2,200.0,20.0,0.0,True,True,False,حي العارض,normal_marketer,4.22,8,True
3075,78000,3,1,1,200.0,30.0,0.0,True,True,False,حي النرجس,normal_marketer,4.34,53,False
3076,35000,2,1,1,100.0,32.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.48,64,False
3083,20000,3,1,2,150.0,20.0,0.0,True,False,False,حي الرمال,agent,3.84,73,False
3084,40000,2,1,2,150.0,30.0,4.0,True,True,True,حي قرطبة,exclusive_marketer,4.53,2,True
3089,47000,4,1,2,180.0,36.0,4.0,True,True,False,حي النرجس,normal_marketer,4.44,19,True
3100,35000,2,1,3,150.0,15.0,0.0,True,True,False,حي العارض,normal_marketer,3.96,29,False
3105,32000,2,1,1,90.0,20.0,5.0,True,True,False,حي اليرموك,normal_marketer,4.35,18,False
3108,28000,3,1,2,200.0,17.0,0.0,True,False,False,حي العارض,owner,3.97,17,False
3112,30000,3,1,2,120.0,20.0,8.0,False,True,False,حي العارض,owner,4.0,29,True
3113,45000,3,1,3,150.0,20.0,2.0,True,False,False,حي النرجس,normal_marketer,3.43,21,False
3118,70000,3,2,4,171.0,30.0,0.0,False,True,False,حي النرجس,owner,0.0,8,True
3119,35000,2,1,1,120.0,36.0,7.0,True,True,False,حي الياسمين,exclusive_marketer,4.25,34,False
3122,32000,3,1,2,150.0,25.0,2.0,True,True,False,حي العارض,exclusive_marketer,5.0,88,False
3123,47000,3,1,2,160.0,20.0,7.0,True,True,False,حي النرجس,normal_marketer,3.43,9,True
3133,30000,3,1,2,150.0,23.0,2.0,False,False,False,حي العارض,owner,4.85,43,True
3142,30000,3,1,2,130.0,15.0,5.0,True,True,False,حي الياسمين,normal_marketer,3.86,20,True
3147,13000,1,1,1,100.0,20.0,10.0,True,True,False,حي اليرموك,exclusive_marketer,4.46,6,True
3151,29000,2,1,1,90.0,21.0,5.0,True,True,False,حي اليرموك,normal_marketer,4.35,25,False
3155,75000,3,1,3,145.0,36.0,3.0,True,True,True,حي الياسمين,exclusive_marketer,4.48,34,False
3156,32000,2,1,3,150.0,20.0,5.0,False,True,False,حي العارض,normal_marketer,5.0,23,True
3158,42000,3,1,2,150.0,15.0,2.0,True,True,False,حي النرجس,exclusive_marketer,4.31,40,False
3161,42000,3,1,2,150.0,20.0,0.0,True,True,False,حي قرطبة,normal_marketer,4.31,6,True
3165,32000,4,1,2,100.0,15.0,7.0,True,False,False,حي المونسية,exclusive_marketer,4.3,26,True
3167,75000,4,1,4,200.0,15.0,0.0,True,True,False,حي النرجس,owner,5.0,62,False
3169,24000,3,0,2,150.0,20.0,1.0,True,False,False,حي الرمال,normal_marketer,4.22,40,False
3170,50000,3,1,2,160.0,15.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.35,17,False
3171,25000,1,1,1,100.0,40.0,7.0,True,True,False,حي الفلاح,normal_marketer,4.31,47,True
3172,70000,4,1,3,200.0,30.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.31,45,True
3176,25000,1,1,1,100.0,26.0,0.0,True,True,False,حي المونسية,exclusive_marketer,4.28,24,True
3178,25000,3,1,2,140.0,19.0,0.0,False,False,False,حي الرمال,agent,4.58,12,True
3182,40000,2,1,3,120.0,21.0,0.0,True,True,False,حي العارض,normal_marketer,4.06,21,True
3186,20000,1,1,1,50.0,30.0,3.0,True,True,False,حي المونسية,owner,4.52,61,False
3194,20000,1,1,1,60.0,19.0,3.0,True,True,False,حي اليرموك,exclusive_marketer,4.31,145,False
3196,65000,4,1,4,185.0,30.0,1.0,True,True,False,حي النرجس,agent,4.6,79,False
3199,65000,3,1,3,150.0,36.0,0.0,True,True,False,حي النرجس,owner,4.85,21,True
3205,35000,3,1,2,90.0,14.0,2.0,False,False,False,حي العارض,exclusive_marketer,4.48,19,True
3210,95000,3,1,3,175.0,30.0,0.0,True,True,False,حي الياسمين,normal_marketer,4.34,71,False
3211,60000,3,1,3,161.0,36.0,0.0,True,True,False,حي المونسية,owner,4.63,25,False
3213,40000,3,1,3,130.0,17.0,8.0,True,False,False,حي الياسمين,normal_marketer,3.74,44,False
3214,80000,3,1,3,134.0,35.0,0.0,True,True,False,حي النرجس,owner,4.43,12,True
3216,21000,1,1,1,70.0,29.0,3.0,True,True,False,حي اليرموك,owner,4.43,20,False
3218,40000,3,1,2,180.0,16.0,0.0,True,True,False,حي النرجس,normal_marketer,3.69,16,True
3220,32000,1,1,1,70.0,11.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.67,115,False
3221,45000,3,2,3,200.0,17.0,1.0,True,True,False,حي النرجس,exclusive_marketer,4.69,22,True
3223,55000,5,2,3,300.0,15.0,0.0,True,True,False,حي النرجس,normal_marketer,3.75,17,False
3224,44000,3,1,2,150.0,15.0,2.0,True,True,False,حي النرجس,normal_marketer,4.36,38,False
3228,75000,3,1,3,166.0,33.0,0.0,True,False,False,حي النرجس,normal_marketer,4.31,12,True
3232,45000,3,1,3,150.0,15.0,2.0,True,False,False,حي النرجس,normal_marketer,3.94,17,True
3234,80000,3,2,3,154.0,36.0,5.0,True,True,False,حي الياسمين,normal_marketer,4.34,89,False
3236,60000,4,1,3,124.0,30.0,2.0,True,True,False,حي العارض,owner,4.71,22,False
3237,16000,1,0,1,50.0,30.0,4.0,True,True,False,حي غرناطة,agent,4.33,28,False
3239,30000,2,1,1,70.0,30.0,5.0,True,True,False,حي اليرموك,agent,4.33,27,False
3242,40000,3,1,2,100.0,16.0,2.0,True,True,False,حي الياسمين,exclusive_marketer,4.08,69,True
3246,30000,3,1,2,140.0,15.0,0.0,True,True,False,حي المونسية,exclusive_marketer,4.35,13,True
3248,45000,4,1,2,160.0,21.0,4.0,True,True,False,حي النرجس,normal_marketer,4.44,30,False
3249,45000,3,1,3,152.0,19.0,2.0,True,True,False,حي النرجس,normal_marketer,4.29,32,True
3254,70000,3,2,4,155.0,30.0,0.0,True,True,False,حي النرجس,agent,5.0,28,False
3255,23000,1,1,1,50.0,19.0,0.0,True,True,False,حي اليرموك,exclusive_marketer,4.43,14,True
3259,19000,1,0,1,75.0,30.0,0.0,True,True,False,حي النرجس,exclusive_marketer,4.49,20,False
3263,35000,4,1,3,200.0,20.0,3.0,True,True,False,حي الياسمين,normal_marketer,3.23,6,True
3271,20000,1,1,1,170.0,38.0,4.0,True,True,False,حي اليرموك,agent,4.29,13,True
3272,42000,3,1,2,150.0,20.0,2.0,True,True,False,حي الياسمين,normal_marketer,3.86,22,False
3278,65000,4,1,3,250.0,15.0,0.0,True,True,False,حي الياسمين,exclusive_marketer,4.45,173,False
3281,46000,3,1,2,150.0,20.0,2.0,True,True,False,حي النرجس,exclusive_marketer,4.08,40,False
